author_id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
A5007612664,Roman Kyrychenko,https://api.openalex.org/works?filter=author.id:A5007612664,2,4,7,FI
A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,14,37,895,US
A5068151130,Ronaldo Menezes,https://api.openalex.org/works?filter=author.id:A5068151130,17,245,1662,BR
A5092617816,Rosalia Steffi Longjam,https://api.openalex.org/works?filter=author.id:A5092617816,1,1,1,IN
A5036258938,Rossano Schifanella,https://api.openalex.org/works?filter=author.id:A5036258938,21,121,1960,IT
A5052766993,Ruimin Shen,https://api.openalex.org/works?filter=author.id:A5052766993,26,233,3166,CN
A5007709761,Rubén Rodríguez Casañ,https://api.openalex.org/works?filter=author.id:A5007709761,0,1,0,ES
A5019906371,Rudolf Hanel,https://api.openalex.org/works?filter=author.id:A5019906371,45,307,7383,AT
A5057630806,Rangel Arthur,https://api.openalex.org/works?filter=author.id:A5057630806,14,198,1256,BR
A5093842223,Rupert Kiddle,https://api.openalex.org/works?filter=author.id:A5093842223,0,0,0,NL
A5084607886,Ruth E. Appel,https://api.openalex.org/works?filter=author.id:A5084607886,2,11,53,US
A5061951606,Ryan Cotterell,https://api.openalex.org/works?filter=author.id:A5061951606,31,431,3140,CH
A5031207136,Ryota Kobayashi,https://api.openalex.org/works?filter=author.id:A5031207136,23,366,2337,JP
A5021512695,Rémi Perrier,https://api.openalex.org/works?filter=author.id:A5021512695,1,1,8,FR
A5089865252,Sabine Brunswicker,https://api.openalex.org/works?filter=author.id:A5089865252,15,70,1674,US
A5076683363,Sacha Epskamp,https://api.openalex.org/works?filter=author.id:A5076683363,42,169,20245,NL
A5087795032,Sadamori Kojaku,https://api.openalex.org/works?filter=author.id:A5087795032,9,24,286,US
A5003420852,Saeedeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5003420852,7,65,121,IR
A5061164871,Sagar Joglekar,https://api.openalex.org/works?filter=author.id:A5061164871,10,61,317,GB
A5015136375,S. Das,https://api.openalex.org/works?filter=author.id:A5015136375,69,496,17054,IT
A5024499624,Sajjid Chinoy,https://api.openalex.org/works?filter=author.id:A5024499624,5,20,138,US
A5065395683,Sahil Loomba,https://api.openalex.org/works?filter=author.id:A5065395683,5,13,1063,GB
A5000043933,Sahil Verma,https://api.openalex.org/works?filter=author.id:A5000043933,21,157,1630,IN
A5024786684,Sajid Siraj,https://api.openalex.org/works?filter=author.id:A5024786684,14,45,811,GB
A5012391042,Salim Chouaki,https://api.openalex.org/works?filter=author.id:A5012391042,1,5,1,FR
A5029821479,Salvatore Giorgi,https://api.openalex.org/works?filter=author.id:A5029821479,16,103,995,US
A5081434476,Salvatore Vilella,https://api.openalex.org/works?filter=author.id:A5081434476,4,13,47,IT
A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,62,639,15116,CN
A5034089601,Samantha Vanderslott,https://api.openalex.org/works?filter=author.id:A5034089601,17,74,2050,GB
A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,2,6,12,IR
A5067809445,Samin Aref,https://api.openalex.org/works?filter=author.id:A5067809445,11,48,356,CA
A5023097959,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5023097959,1,2,4,US
A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,8,36,1005,US
A5028631384,Samuel Woolley,https://api.openalex.org/works?filter=author.id:A5028631384,6,52,408,US
A5073961643,Sander van der Linden,https://api.openalex.org/works?filter=author.id:A5073961643,38,196,9486,GB
A5015963208,Sandipan Sikdar,https://api.openalex.org/works?filter=author.id:A5015963208,6,44,133,DE
A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,2,19,22,GB
A5029225859,Sanggoo Kang,https://api.openalex.org/works?filter=author.id:A5029225859,6,41,99,KR
A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,9,63,261,GB
A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,9,63,261,GB
A5039712245,Sanjay Kairam,https://api.openalex.org/works?filter=author.id:A5039712245,12,21,794,US
A5011572573,Sanne Smith,https://api.openalex.org/works?filter=author.id:A5011572573,8,20,389,US
A5053938061,Santo Fortunato,https://api.openalex.org/works?filter=author.id:A5053938061,52,178,31146,US
A5068201653,Sara Bonati,https://api.openalex.org/works?filter=author.id:A5068201653,4,39,73,IT
A5061857062,Sara Heydari,https://api.openalex.org/works?filter=author.id:A5061857062,6,25,343,IR
A5068037012,Sara Venturini,https://api.openalex.org/works?filter=author.id:A5068037012,16,78,1091,GB
A5018216693,Sarah Fagundes Grobe,https://api.openalex.org/works?filter=author.id:A5018216693,2,12,30,BR
A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,2,8,15,SE
A5057252498,Shayan Ebrahimi,https://api.openalex.org/works?filter=author.id:A5057252498,7,25,410,US
A5041393905,Satyaki Sikdar,https://api.openalex.org/works?filter=author.id:A5041393905,4,21,32,US
A5009770553,Shweta Tripathi,https://api.openalex.org/works?filter=author.id:A5009770553,13,114,607,IN
A5066493282,Saurabh Khanna,https://api.openalex.org/works?filter=author.id:A5066493282,5,17,127,US
A5078872704,Silverio Bolognani,https://api.openalex.org/works?filter=author.id:A5078872704,53,376,11811,CH
A5007187227,Savvas Zannettou,https://api.openalex.org/works?filter=author.id:A5007187227,24,139,2054,DE
A5076560982,Scott L. Friedman,https://api.openalex.org/works?filter=author.id:A5076560982,129,677,73210,US
A5010386599,Sean Kelty Chilelli,https://api.openalex.org/works?filter=author.id:A5010386599,1,2,18,US
A5024873815,Sebastian Mildiner Moraga,https://api.openalex.org/works?filter=author.id:A5024873815,1,6,1,NL
A5006404917,Steffen Thiel,https://api.openalex.org/works?filter=author.id:A5006404917,78,451,20174,DK
A5067206551,Sebastiano Bontorin,https://api.openalex.org/works?filter=author.id:A5067206551,2,8,21,IT
A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,5,24,85,DE
A5043347770,Selim Balcısoy,https://api.openalex.org/works?filter=author.id:A5043347770,14,119,569,TR
A5074156620,Ji Min Lee,https://api.openalex.org/works?filter=author.id:A5074156620,44,678,8657,KR
A5022589866,Serine Ramlawi,https://api.openalex.org/works?filter=author.id:A5022589866,2,5,17,CA
A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,9,88,245,US
A5012092057,Rezvaneh Rezapour,https://api.openalex.org/works?filter=author.id:A5012092057,8,42,181,US
A5053754779,Shahar Somin,https://api.openalex.org/works?filter=author.id:A5053754779,4,14,81,US
A5002775010,Shannon Poulsen,https://api.openalex.org/works?filter=author.id:A5002775010,4,10,172,US
A5027036879,Sharad Goel,https://api.openalex.org/works?filter=author.id:A5027036879,37,176,7255,US
A5012934179,Shaun Bevan,https://api.openalex.org/works?filter=author.id:A5012934179,18,69,1067,GB
A5001884064,Shayne Longpre,https://api.openalex.org/works?filter=author.id:A5001884064,9,57,278,US
A5030406488,Shelby Grossman,https://api.openalex.org/works?filter=author.id:A5030406488,5,52,171,US
A5069561077,Shilad Sen,https://api.openalex.org/works?filter=author.id:A5069561077,21,50,3168,US
A5077517761,Shima Saniei,https://api.openalex.org/works?filter=author.id:A5077517761,1,3,7,AU
A5054360064,Shin Ando,https://api.openalex.org/works?filter=author.id:A5054360064,14,157,735,JP
A5077958783,Shintaro Ueki,https://api.openalex.org/works?filter=author.id:A5077958783,1,4,2,JP
A5033304799,Cho Sho,https://api.openalex.org/works?filter=author.id:A5033304799,3,10,17,JP
A5051257119,Shohei Hisamitsu,https://api.openalex.org/works?filter=author.id:A5051257119,0,1,0,JP
A5046718849,Shoko Wakamiya,https://api.openalex.org/works?filter=author.id:A5046718849,15,134,832,JP
A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,9,63,227,JP
A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,4,16,114,US
A5071088094,Shunichi Kasahara,https://api.openalex.org/works?filter=author.id:A5071088094,14,63,746,JP
A5005540314,Shuntaro Yada,https://api.openalex.org/works?filter=author.id:A5005540314,8,57,150,JP
A5050252738,Siddhartha Sen,https://api.openalex.org/works?filter=author.id:A5050252738,24,344,2561,IE
A5070908319,Silke Adam,https://api.openalex.org/works?filter=author.id:A5070908319,16,127,1315,CH
A5007635700,Sima Farokhnejad,https://api.openalex.org/works?filter=author.id:A5007635700,1,2,1,GB
A5040830236,Simon Colton,https://api.openalex.org/works?filter=author.id:A5040830236,26,230,4549,GB
A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,1,3,1,CH
A5017040952,Simone Centellegher,https://api.openalex.org/works?filter=author.id:A5017040952,5,23,96,IT
A5067296366,Simone Santoni,https://api.openalex.org/works?filter=author.id:A5067296366,3,26,339,GB
A5047948208,Sky CH-Wang,https://api.openalex.org/works?filter=author.id:A5047948208,1,15,5,US
A5020683248,S. K. Tomar,https://api.openalex.org/works?filter=author.id:A5020683248,3,34,46,IN
A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,32,184,3596,SE
A5022887644,Sascha G. Walter,https://api.openalex.org/works?filter=author.id:A5022887644,12,73,1049,DE
A5067419282,S. Watanabe,https://api.openalex.org/works?filter=author.id:A5067419282,19,137,1443,JP
A5049055881,Sourav Medya,https://api.openalex.org/works?filter=author.id:A5049055881,5,56,142,US
A5018072477,Sachin Vashistha,https://api.openalex.org/works?filter=author.id:A5018072477,1,4,3,IN
A5072363876,Staša Milojević,https://api.openalex.org/works?filter=author.id:A5072363876,22,116,2567,US
A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,18,109,1600,DE
A5057850553,Stefan Katz,https://api.openalex.org/works?filter=author.id:A5057850553,3,7,113,CH
A5071525137,Ştefan Sarkadi,https://api.openalex.org/works?filter=author.id:A5071525137,5,23,69,GB
A5076755077,Stefan Wuchty,https://api.openalex.org/works?filter=author.id:A5076755077,35,130,8724,US
A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,71,539,20022,AU
A5085081313,Stephanie Eckman,https://api.openalex.org/works?filter=author.id:A5085081313,14,94,1185,US
A5026693454,G. S. Davies,https://api.openalex.org/works?filter=author.id:A5026693454,75,246,38577,GB
A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,4,25,126,SG
A5012661508,Sujan Dutta,https://api.openalex.org/works?filter=author.id:A5012661508,9,15,535,SE
A5024554574,Sukankana Chakraborty,https://api.openalex.org/works?filter=author.id:A5024554574,2,6,11,GB
A5007675088,Sukrit Venkatagiri,https://api.openalex.org/works?filter=author.id:A5007675088,5,15,96,US
A5087538685,Suman Kumar Maity,https://api.openalex.org/works?filter=author.id:A5087538685,26,76,2050,US
A5036935284,Sumer S. Vaid,https://api.openalex.org/works?filter=author.id:A5036935284,6,18,131,US
A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,6802,DK
A5014435955,Sunny Rai,https://api.openalex.org/works?filter=author.id:A5014435955,13,65,624,US
A5002607503,Surendra Hazarie,https://api.openalex.org/works?filter=author.id:A5002607503,5,12,232,US
A5002805005,Susan Banducci,https://api.openalex.org/works?filter=author.id:A5002805005,24,124,3278,GB
A5070414079,Susan Vermeer,https://api.openalex.org/works?filter=author.id:A5070414079,6,18,183,NL
A5057160048,Suyash Fulay,https://api.openalex.org/works?filter=author.id:A5057160048,1,4,25,US
A5067907907,Sven Banisch,https://api.openalex.org/works?filter=author.id:A5067907907,10,82,335,DE
A5039123177,Sydney A. DeMets,https://api.openalex.org/works?filter=author.id:A5039123177,1,4,3,US
A5040551932,Sylvain Fontaine,https://api.openalex.org/works?filter=author.id:A5040551932,1,10,11,FR
A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,4,18,46,PL
A5076382635,Taberez Ahmed Neyazi,https://api.openalex.org/works?filter=author.id:A5076382635,8,49,212,SG
A5077193439,Taekho You,https://api.openalex.org/works?filter=author.id:A5077193439,4,16,39,KR
A5075660224,Takayuki Murayama,https://api.openalex.org/works?filter=author.id:A5075660224,17,102,1248,JP
A5083007651,Takaharu Saito,https://api.openalex.org/works?filter=author.id:A5083007651,11,65,696,JP
A5044149153,Tetsuji Miura,https://api.openalex.org/works?filter=author.id:A5044149153,62,756,14242,JP
A5077221703,Toshikazu Yabe,https://api.openalex.org/works?filter=author.id:A5077221703,37,265,4330,JP
A5072516978,Takako Hashimoto,https://api.openalex.org/works?filter=author.id:A5072516978,30,240,7334,JP
A5010318820,Takayuki Mizuno,https://api.openalex.org/works?filter=author.id:A5010318820,31,461,3742,JP
A5088621577,Takayuki Uchiba,https://api.openalex.org/works?filter=author.id:A5088621577,3,21,27,JP
A5076101253,Takeaki Uno,https://api.openalex.org/works?filter=author.id:A5076101253,27,311,3326,JP
A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,11,36,439,FI
A5019509246,Tamara Yaikin,https://api.openalex.org/works?filter=author.id:A5019509246,1,5,4,MX
A5000132505,Tamer Ajaj,https://api.openalex.org/works?filter=author.id:A5000132505,1,1,1,DE
A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,3,6,150,US
A5041066777,Taro Takaguchi,https://api.openalex.org/works?filter=author.id:A5041066777,14,44,553,JP
A5077409882,Taylor Jones,https://api.openalex.org/works?filter=author.id:A5077409882,13,27,1725,US
A5048021302,Telmo Menezes,https://api.openalex.org/works?filter=author.id:A5048021302,5,25,96,DE
A5081816161,Saran Tenzin Tamang,https://api.openalex.org/works?filter=author.id:A5081816161,6,16,104,BT
A5009144950,Alina Theresa Henn,https://api.openalex.org/works?filter=author.id:A5009144950,3,11,45,DE
A5028493599,Thomas Müller,https://api.openalex.org/works?filter=author.id:A5028493599,11,59,651,DE
A5035586848,Thomas Talhelm,https://api.openalex.org/works?filter=author.id:A5035586848,16,86,6727,US
A5000454719,Tiago Oliveira Cunha,https://api.openalex.org/works?filter=author.id:A5000454719,4,16,130,BR
A5021224510,Tianshu Chen,https://api.openalex.org/works?filter=author.id:A5021224510,27,109,1903,CN
A5093329780,Tim Faverjon,https://api.openalex.org/works?filter=author.id:A5093329780,0,1,0,FR
A5063025028,Colin N.A. Palmer,https://api.openalex.org/works?filter=author.id:A5063025028,107,547,59413,GB
A5003680815,Tina Law,https://api.openalex.org/works?filter=author.id:A5003680815,2,11,25,US
A5071586190,Tiziano Piccardi,https://api.openalex.org/works?filter=author.id:A5071586190,5,37,96,US
A5027450101,Tobin South,https://api.openalex.org/works?filter=author.id:A5027450101,2,16,16,US
A5042391987,Tom Emery,https://api.openalex.org/works?filter=author.id:A5042391987,9,77,296,NL
A5007154322,Tom Grad,https://api.openalex.org/works?filter=author.id:A5007154322,0,10,0,DK
A5021841588,Thomas Kemeny,https://api.openalex.org/works?filter=author.id:A5021841588,20,89,1294,CA
A5033208803,Tom Theile,https://api.openalex.org/works?filter=author.id:A5033208803,3,9,59,DE
A5066420511,Tomaso Erseghe,https://api.openalex.org/works?filter=author.id:A5066420511,20,90,1841,IT
A5047971633,Tommaso Bondi,https://api.openalex.org/works?filter=author.id:A5047971633,1,2,21,IT
A5063339619,Tomomi Kito,https://api.openalex.org/works?filter=author.id:A5063339619,8,35,271,JP
A5033351939,Tianlan Lu,https://api.openalex.org/works?filter=author.id:A5033351939,31,414,4625,CN
A5033464409,Tony Carden,https://api.openalex.org/works?filter=author.id:A5033464409,4,16,98,AU
A5017949447,Tornike Tsereteli,https://api.openalex.org/works?filter=author.id:A5017949447,1,1,3,DE
A5082205147,Toshiharu Sugawara,https://api.openalex.org/works?filter=author.id:A5082205147,13,296,740,JP
A5048687626,Toshiya Saito,https://api.openalex.org/works?filter=author.id:A5048687626,17,80,3618,JP
A5008373524,Trisevgeni Papakonstantinou,https://api.openalex.org/works?filter=author.id:A5008373524,1,11,3,GB
A5042605780,Tuomas Ylä‐Anttila,https://api.openalex.org/works?filter=author.id:A5042605780,15,67,816,FI
A5040829611,Tzu‐Chen Yen,https://api.openalex.org/works?filter=author.id:A5040829611,57,411,11199,TW
A5037441540,Uttama Barua,https://api.openalex.org/works?filter=author.id:A5037441540,8,17,193,BD
A5022073192,В. А. Воскресенский,https://api.openalex.org/works?filter=author.id:A5022073192,2,16,33,DE
A5071351080,В.А. Семенова,https://api.openalex.org/works?filter=author.id:A5071351080,4,36,44,RU
A5042624882,Valeria d’Andrea,https://api.openalex.org/works?filter=author.id:A5042624882,9,34,239,IT
A5000013234,Valerii Chirkov,https://api.openalex.org/works?filter=author.id:A5000013234,3,3,13,DE
A5006457979,Vanessa Cheung,https://api.openalex.org/works?filter=author.id:A5006457979,7,15,512,CN
A5076141953,Varun Tandon,https://api.openalex.org/works?filter=author.id:A5076141953,5,56,80,US
A5071988241,Vasanth Sarathy,https://api.openalex.org/works?filter=author.id:A5071988241,6,35,127,US
A5047584056,Veniamin Veselovsky,https://api.openalex.org/works?filter=author.id:A5047584056,2,13,10,CH
A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,1,3,8,FR
A5084082739,Veronica Lachi,https://api.openalex.org/works?filter=author.id:A5084082739,2,9,25,IT
A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,2,10,32,DE
A5044881481,Victor Galaz,https://api.openalex.org/works?filter=author.id:A5044881481,35,115,7711,SE
A5005800311,Victor Landaeta,https://api.openalex.org/works?filter=author.id:A5005800311,1,4,3,MX
A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,471260,CN
A5005865945,Victoria Yantseva,https://api.openalex.org/works?filter=author.id:A5005865945,2,9,15,SE
A5085962760,Viktoria Spaiser,https://api.openalex.org/works?filter=author.id:A5085962760,9,45,751,GB
A5060904065,Vincent Buskens,https://api.openalex.org/works?filter=author.id:A5060904065,21,176,2246,NL
A5068542997,Vincent Larivière,https://api.openalex.org/works?filter=author.id:A5068542997,58,501,13408,CA
A5018400430,Vincent Pons,https://api.openalex.org/works?filter=author.id:A5018400430,14,22,2341,ES
A5023248855,Volker Straub,https://api.openalex.org/works?filter=author.id:A5023248855,83,443,28936,US
A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,51,156,14648,FR
A5070657345,Vittorio Loreto,https://api.openalex.org/works?filter=author.id:A5070657345,40,254,12405,IT
A5055703642,Vjosa Preniqi,https://api.openalex.org/works?filter=author.id:A5055703642,1,8,3,GB
A5064626129,Vladimir Filkov,https://api.openalex.org/works?filter=author.id:A5064626129,37,121,4550,US
A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1,3,3,RU
A5005815315,Wan Jou She,https://api.openalex.org/works?filter=author.id:A5005815315,4,21,78,US
A5065893083,Wanqi Hu,https://api.openalex.org/works?filter=author.id:A5065893083,5,11,352,CN
A5035276054,Wenjia Zhao,https://api.openalex.org/works?filter=author.id:A5035276054,12,46,683,CN
A5042955432,Wenna Chen,https://api.openalex.org/works?filter=author.id:A5042955432,19,108,1650,CN
A5022647373,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5022647373,33,122,4586,CN
A5042566717,Wojtek Przepiorka,https://api.openalex.org/works?filter=author.id:A5042566717,15,105,990,NL
A5065130405,Woo‐Sik Jung,https://api.openalex.org/works?filter=author.id:A5065130405,28,727,4085,KR
A5015441797,Xiajie Zhang,https://api.openalex.org/works?filter=author.id:A5015441797,6,23,83,AU
A5059358267,Yang Ren,https://api.openalex.org/works?filter=author.id:A5059358267,99,1753,37813,CN
A5002318539,Xiao Zhang,https://api.openalex.org/works?filter=author.id:A5002318539,130,5547,101107,CN
A5074814445,Xiaodan Lou,https://api.openalex.org/works?filter=author.id:A5074814445,2,2,90,CN
A5062755510,Qianqian Wang,https://api.openalex.org/works?filter=author.id:A5062755510,120,7644,93792,CN
A5026380797,Xiaoran Yan,https://api.openalex.org/works?filter=author.id:A5026380797,17,79,1092,CN
A5059203487,Xiaoli Dong,https://api.openalex.org/works?filter=author.id:A5059203487,54,368,10972,CN
A5062917884,Xiaoya Chen,https://api.openalex.org/works?filter=author.id:A5062917884,42,360,8516,CN
A5089186571,Xindi Wang,https://api.openalex.org/works?filter=author.id:A5089186571,25,170,4506,CN
A5088335237,Xinran Wang,https://api.openalex.org/works?filter=author.id:A5088335237,81,883,39334,CN
A5044649083,Xinwei Xu,https://api.openalex.org/works?filter=author.id:A5044649083,25,126,2722,CN
A5055543806,Xin Zhao,https://api.openalex.org/works?filter=author.id:A5055543806,43,640,7742,CN
A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,14,74,3648,US
A5054642987,Yaniv Altshuler,https://api.openalex.org/works?filter=author.id:A5054642987,18,91,1015,US
A5069003153,Yuxing Xia,https://api.openalex.org/works?filter=author.id:A5069003153,38,435,4767,CN
A5092356216,Yara Kyrychenko,https://api.openalex.org/works?filter=author.id:A5092356216,1,2,12,GB
A5073588329,Yasuhiro Suzuki,https://api.openalex.org/works?filter=author.id:A5073588329,73,1563,22910,US
A5085545989,Yevgeniy Golovchenko,https://api.openalex.org/works?filter=author.id:A5085545989,4,12,148,DK
A5013761723,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5013761723,8,30,240,GE
A5016250956,Yunjun Luo,https://api.openalex.org/works?filter=author.id:A5016250956,36,458,6312,CN
A5000093816,Yiyan Zhang,https://api.openalex.org/works?filter=author.id:A5000093816,18,134,874,CN
A5006305255,Yizhou Fan,https://api.openalex.org/works?filter=author.id:A5006305255,11,44,249,AU
A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,33,170,9254,US
A5046600439,Yotaro Takazawa,https://api.openalex.org/works?filter=author.id:A5046600439,1,7,4,JP
A5026914509,Hong-Yuan Mark Liao,https://api.openalex.org/works?filter=author.id:A5026914509,30,225,7960,CN
A5046276657,Yuchen Cao,https://api.openalex.org/works?filter=author.id:A5046276657,13,133,779,CN
A5090619385,Yujin Kim,https://api.openalex.org/works?filter=author.id:A5090619385,49,1121,12051,KR
A5023818555,Yuka Takedomi,https://api.openalex.org/works?filter=author.id:A5023818555,1,3,6,JP
A5055757510,Yunhao Yuan,https://api.openalex.org/works?filter=author.id:A5055757510,26,357,2537,CN
A5061006605,Yasuo Nakayama,https://api.openalex.org/works?filter=author.id:A5061006605,25,138,2593,JP
A5016506973,Yuru Li,https://api.openalex.org/works?filter=author.id:A5016506973,17,117,1305,CN
A5044892025,Yuta Tomokiyo,https://api.openalex.org/works?filter=author.id:A5044892025,1,1,67,JP
A5016038041,Kun Zhang,https://api.openalex.org/works?filter=author.id:A5016038041,127,6375,106715,CN
A5041600397,Zachary Pangan,https://api.openalex.org/works?filter=author.id:A5041600397,0,3,0,PH
A5021955713,Zaid Al-Ars,https://api.openalex.org/works?filter=author.id:A5021955713,21,251,1830,NL
A5087251956,Zexun Chen,https://api.openalex.org/works?filter=author.id:A5087251956,8,24,269,CN
A5085932729,Zeyu Lyu,https://api.openalex.org/works?filter=author.id:A5085932729,8,40,254,CN
A5055838753,Chao Wang,https://api.openalex.org/works?filter=author.id:A5055838753,176,14643,251088,CN
A5078949281,Wen Zhang,https://api.openalex.org/works?filter=author.id:A5078949281,126,6152,104704,CN
A5074750047,Zhenqiang Ma,https://api.openalex.org/works?filter=author.id:A5074750047,71,1219,21685,CN
A5076651767,Ziv Epstein,https://api.openalex.org/works?filter=author.id:A5076651767,12,56,754,US
A5081436094,Ziwen Chen,https://api.openalex.org/works?filter=author.id:A5081436094,15,87,530,CN
A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,5,72,116,HU
A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,1,5,2,HU
A5020560480,Franco Scarselli,https://api.openalex.org/works?filter=author.id:A5020560480,20,129,8634,IT
A5025222666,Salvatore Citraro,https://api.openalex.org/works?filter=author.id:A5025222666,4,33,57,IT
