author_id,display_name,works_api_url,h_index,works_count,cited_by_count,country_code
A5087601816,Mykola Makhortykh,https://api.openalex.org/works?filter=author.id:A5087601816,14,125,529,CH
A5022601535,Mykola Pechenizkiy,https://api.openalex.org/works?filter=author.id:A5022601535,32,414,6807,NL
A5079596102,Márton Karsai,https://api.openalex.org/works?filter=author.id:A5079596102,28,194,3361,AT
A5036794290,Márton Rakovics,https://api.openalex.org/works?filter=author.id:A5036794290,4,17,28,HU
A5051692037,Mónika Simon,https://api.openalex.org/works?filter=author.id:A5051692037,3,13,38,NL
A5015797850,Nabeel Gillani,https://api.openalex.org/works?filter=author.id:A5015797850,6,34,344,US
A5078468507,NaLette Brodnax,https://api.openalex.org/works?filter=author.id:A5078468507,2,3,6,US
A5062068291,Nandini Iyer,https://api.openalex.org/works?filter=author.id:A5062068291,12,110,523,GB
A5030248499,Nanyun Peng,https://api.openalex.org/works?filter=author.id:A5030248499,25,290,3161,US
A5045641554,Naoki Yoshinaga,https://api.openalex.org/works?filter=author.id:A5045641554,18,71,1060,JP
A5023885866,Narayani Vedam,https://api.openalex.org/works?filter=author.id:A5023885866,1,2,8,US
A5068626480,Natalie Jomini Stroud,https://api.openalex.org/works?filter=author.id:A5068626480,26,112,4940,US
A5073145278,Guy Neave,https://api.openalex.org/works?filter=author.id:A5073145278,29,412,3476,GB
A5054432618,Neil A. Tenenholtz,https://api.openalex.org/works?filter=author.id:A5054432618,7,27,473,GB
A5062168541,Neil Fasching,https://api.openalex.org/works?filter=author.id:A5062168541,1,7,17,US
A5004792776,Neville A. Stanton,https://api.openalex.org/works?filter=author.id:A5004792776,71,625,18162,GB
A5064735018,Niccolò Pescetelli,https://api.openalex.org/works?filter=author.id:A5064735018,9,52,359,US
A5067738013,Q. Nguyên Luong,https://api.openalex.org/works?filter=author.id:A5067738013,30,80,4093,FR
A5010495671,Nicholas A. Christakis,https://api.openalex.org/works?filter=author.id:A5010495671,86,423,45411,US
A5047385425,Nicholas R. Buttrick,https://api.openalex.org/works?filter=author.id:A5047385425,15,51,776,US
A5011588754,Nicholas LaBerge,https://api.openalex.org/works?filter=author.id:A5011588754,3,11,82,US
A5085139454,Nick Obradovich,https://api.openalex.org/works?filter=author.id:A5085139454,22,84,3496,US
A5079120539,Nicola Pedreschi,https://api.openalex.org/works?filter=author.id:A5079120539,2,6,26,FR
A5031799782,Nicola Perra,https://api.openalex.org/works?filter=author.id:A5031799782,35,133,5924,GB
A5068563745,Nicole Nisbett,https://api.openalex.org/works?filter=author.id:A5068563745,1,7,6,GB
A5092189548,Nicolò Alessandro Girardini,https://api.openalex.org/works?filter=author.id:A5092189548,0,2,0,IT
A5042663607,Niel Hens,https://api.openalex.org/works?filter=author.id:A5042663607,51,386,11953,BE
A5090115852,Niklas Stoehr,https://api.openalex.org/works?filter=author.id:A5090115852,5,52,73,CH
A5084537405,Nikolaj Harmon,https://api.openalex.org/works?filter=author.id:A5084537405,7,27,235,DK
A5018195808,Nikolaos Nakis,https://api.openalex.org/works?filter=author.id:A5018195808,1,8,4,DK
A5010925987,Nikolitsa Grigoropoulou,https://api.openalex.org/works?filter=author.id:A5010925987,2,5,27,DE
A5079648413,Nir Grinberg,https://api.openalex.org/works?filter=author.id:A5079648413,9,18,1017,IL
A5058532580,Niyati Malhotra,https://api.openalex.org/works?filter=author.id:A5058532580,2,5,10,US
A5075283583,Noshir Contractor,https://api.openalex.org/works?filter=author.id:A5075283583,42,338,10168,US
A5084222212,Nour Kteily,https://api.openalex.org/works?filter=author.id:A5084222212,28,139,3747,CA
A5022021386,Núria Cáceres,https://api.openalex.org/works?filter=author.id:A5022021386,2,5,79,ES
A5033477761,Oana Goga,https://api.openalex.org/works?filter=author.id:A5033477761,13,37,727,FR
A5065840593,Oh-Yun Kwon,https://api.openalex.org/works?filter=author.id:A5065840593,38,431,4873,KR
A5043965496,Ole Teutloff,https://api.openalex.org/works?filter=author.id:A5043965496,3,19,48,DK
A5012434331,Oliver Baumann,https://api.openalex.org/works?filter=author.id:A5012434331,18,73,1706,AU
A5090730667,Oliver Posegga,https://api.openalex.org/works?filter=author.id:A5090730667,9,34,386,DE
A5045655458,Olivier Togni,https://api.openalex.org/works?filter=author.id:A5045655458,13,146,576,FR
A5051114853,Ollie Ballinger,https://api.openalex.org/works?filter=author.id:A5051114853,1,2,1,GB
A5006818101,Ollin Langle-Chimal,https://api.openalex.org/works?filter=author.id:A5006818101,3,11,49,US
A5014993912,Omar Guerrero,https://api.openalex.org/works?filter=author.id:A5014993912,10,122,295,GB
A5084405627,Onício Leal Neto,https://api.openalex.org/works?filter=author.id:A5084405627,14,64,496,CH
A5031461158,Onur Varol,https://api.openalex.org/works?filter=author.id:A5031461158,25,82,4933,TR
A5035021472,Ophelia Deroy,https://api.openalex.org/works?filter=author.id:A5035021472,27,151,2449,GB
A5061502731,Orestis Papakyriakopoulos,https://api.openalex.org/works?filter=author.id:A5061502731,11,44,442,US
A5088309672,Oriol Artime,https://api.openalex.org/works?filter=author.id:A5088309672,11,28,235,ES
A5078032253,Orsolya Vásárhelyi,https://api.openalex.org/works?filter=author.id:A5078032253,4,19,63,HU
A5039018563,Osamu Sakura,https://api.openalex.org/works?filter=author.id:A5039018563,13,67,741,JP
A5068065689,Otto Kässi,https://api.openalex.org/works?filter=author.id:A5068065689,7,48,479,FI
A5000566142,Ourania Kolokotroni,https://api.openalex.org/works?filter=author.id:A5000566142,14,93,769,CY
A5056041083,Ozgur Can Seckin,https://api.openalex.org/works?filter=author.id:A5056041083,0,4,0,US
A5031728796,PJ Lamberson,https://api.openalex.org/works?filter=author.id:A5031728796,3,8,27,US
A5031600732,Pablo Balenzuela,https://api.openalex.org/works?filter=author.id:A5031600732,17,74,2043,AR
A5061929756,Pablo Hernández‐Lagos,https://api.openalex.org/works?filter=author.id:A5061929756,3,13,18,AE
A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,5,45,307,DK
A5065919650,Paola Tubaro,https://api.openalex.org/works?filter=author.id:A5065919650,15,197,780,FR
A5070491108,Paolo Bajardi,https://api.openalex.org/works?filter=author.id:A5070491108,18,53,2323,IT
A5035808622,Pascal Van Hentenryck,https://api.openalex.org/works?filter=author.id:A5035808622,48,773,11239,US
A5067642054,Patrice Wangen,https://api.openalex.org/works?filter=author.id:A5067642054,1,4,3,BE
A5070221432,Patrick Gildersleve,https://api.openalex.org/works?filter=author.id:A5070221432,3,11,30,GB
A5013277169,Patrick Zerrer,https://api.openalex.org/works?filter=author.id:A5013277169,4,7,358,DE
A5028306705,Paul C. Bauer,https://api.openalex.org/works?filter=author.id:A5028306705,12,52,678,DE
A5090048784,Paul M. Salmon,https://api.openalex.org/works?filter=author.id:A5090048784,55,674,10969,AU
A5034410008,Paulina Bondaronek,https://api.openalex.org/works?filter=author.id:A5034410008,6,21,382,GB
A5091653336,Paulina Pankowska,https://api.openalex.org/works?filter=author.id:A5091653336,4,26,53,NL
A5023199318,Paweł Jurek,https://api.openalex.org/works?filter=author.id:A5023199318,9,49,506,PL
A5032431129,Pedro Ramaciotti Morales,https://api.openalex.org/works?filter=author.id:A5032431129,5,43,68,FR
A5077228817,Peter N. Dodds,https://api.openalex.org/works?filter=author.id:A5077228817,66,196,17170,AU
A5007186708,Peng Yan,https://api.openalex.org/works?filter=author.id:A5007186708,23,174,1817,CN
A5046955571,Peter Meylakhs,https://api.openalex.org/works?filter=author.id:A5046955571,10,27,324,RU
A5079517520,Petter Holme,https://api.openalex.org/works?filter=author.id:A5079517520,49,257,13346,JP
A5066045863,P. H. Butler,https://api.openalex.org/works?filter=author.id:A5066045863,87,1224,38609,NZ
A5054002545,Philipp Kessling,https://api.openalex.org/works?filter=author.id:A5054002545,1,6,8,DE
A5026949484,Philipp Lorenz-Spreen,https://api.openalex.org/works?filter=author.id:A5026949484,10,52,703,DE
A5059507519,Philippe Beutels,https://api.openalex.org/works?filter=author.id:A5059507519,47,271,9662,BE
A5005219721,Pier Luigi Sacco,https://api.openalex.org/works?filter=author.id:A5005219721,25,259,2627,IT
A5001314520,Pieter Simoens,https://api.openalex.org/works?filter=author.id:A5001314520,25,219,2971,BE
A5022573878,Piotr Bródka,https://api.openalex.org/works?filter=author.id:A5022573878,20,128,1287,PL
A5042644425,Piyush Ghasiya,https://api.openalex.org/works?filter=author.id:A5042644425,3,19,97,JP
A5050422122,Priscila Álvarez-Cueva,https://api.openalex.org/works?filter=author.id:A5050422122,2,9,11,ES
A5061941192,Priyanka Goonetilleke,https://api.openalex.org/works?filter=author.id:A5061941192,1,5,5,US
A5036779219,Prerana Sharma,https://api.openalex.org/works?filter=author.id:A5036779219,13,120,725,IN
A5049612210,Przemysław Kazienko,https://api.openalex.org/works?filter=author.id:A5049612210,27,292,2909,PL
A5085097708,Yan Peng,https://api.openalex.org/works?filter=author.id:A5085097708,44,484,7596,CN
A5075684861,Pádraig Mac Carron,https://api.openalex.org/works?filter=author.id:A5075684861,9,21,355,IE
A5015195367,Qi Wang,https://api.openalex.org/works?filter=author.id:A5015195367,161,13319,226684,CN
A5037093270,Qiankun Zhong,https://api.openalex.org/works?filter=author.id:A5037093270,4,17,62,US
A5026062073,Q. Meng,https://api.openalex.org/works?filter=author.id:A5026062073,2,8,457,CN
A5075080019,Qin Li,https://api.openalex.org/works?filter=author.id:A5075080019,98,3695,55642,CN
A5055119176,Qing Cao,https://api.openalex.org/works?filter=author.id:A5055119176,33,143,5565,US
A5069927821,Quan Yuan,https://api.openalex.org/works?filter=author.id:A5069927821,53,543,8517,CN
A5054806059,Qiusi Sun,https://api.openalex.org/works?filter=author.id:A5054806059,6,7,115,US
A5030353409,Qiwei Han,https://api.openalex.org/works?filter=author.id:A5030353409,16,26,1628,CN
A5023458007,Quinn Lanners,https://api.openalex.org/works?filter=author.id:A5023458007,0,3,1,US
A5082450455,Rada Mihalcea,https://api.openalex.org/works?filter=author.id:A5082450455,64,571,17140,US
A5089195241,Radosław Michalski,https://api.openalex.org/works?filter=author.id:A5089195241,19,67,1010,PL
A5091759851,Ralf H. J. M. Kurvers,https://api.openalex.org/works?filter=author.id:A5091759851,29,118,2398,DE
A5067625837,Ralph Schroeder,https://api.openalex.org/works?filter=author.id:A5067625837,35,286,4249,GB
A5033299992,Ramesh Jagannathan,https://api.openalex.org/works?filter=author.id:A5033299992,19,89,1287,IN
A5021330226,Randall Harp,https://api.openalex.org/works?filter=author.id:A5021330226,2,15,12,US
A5082041365,Ray Funahashi,https://api.openalex.org/works?filter=author.id:A5082041365,2,3,93,US
A5071773542,Rebecca Adler‐Nissen,https://api.openalex.org/works?filter=author.id:A5071773542,23,94,2168,DK
A5014311706,Reid McIlroy-Young,https://api.openalex.org/works?filter=author.id:A5014311706,2,2,64,US
A5083517347,Rémi Emonet,https://api.openalex.org/works?filter=author.id:A5083517347,15,113,862,FR
A5034372799,Renaud Lambiotte,https://api.openalex.org/works?filter=author.id:A5034372799,49,283,23113,GB
A5077381667,Rens Vliegenthart,https://api.openalex.org/works?filter=author.id:A5077381667,47,273,6558,NL
A5047810054,Renzhe Yu,https://api.openalex.org/works?filter=author.id:A5047810054,7,29,333,US
A5037146201,Rense Corten,https://api.openalex.org/works?filter=author.id:A5037146201,16,95,1206,NL
A5039114051,Renzo Bianchi,https://api.openalex.org/works?filter=author.id:A5039114051,29,204,3155,NO
A5059223686,Riccardo Gallotti,https://api.openalex.org/works?filter=author.id:A5059223686,15,67,1191,IT
A5091533231,Riccardo Di Clemente,https://api.openalex.org/works?filter=author.id:A5091533231,13,51,641,GB
A5014971104,Richard Bruggeman,https://api.openalex.org/works?filter=author.id:A5014971104,47,401,14457,NL
A5008813157,Richard Freedman,https://api.openalex.org/works?filter=author.id:A5008813157,47,235,10523,US
A5031279419,Ridhi Kashyap,https://api.openalex.org/works?filter=author.id:A5031279419,15,70,1479,GB
A5056777216,Rion Brattig Correia,https://api.openalex.org/works?filter=author.id:A5056777216,7,41,209,US
A5051458180,Rishabh Kaushal,https://api.openalex.org/works?filter=author.id:A5051458180,9,62,390,IN
A5078399314,Rob Chew,https://api.openalex.org/works?filter=author.id:A5078399314,10,60,512,US
A5014466973,Robb Willer,https://api.openalex.org/works?filter=author.id:A5014466973,41,144,10039,US
A5063028843,R. Gordon Rinderknecht,https://api.openalex.org/works?filter=author.id:A5063028843,4,17,146,DE
A5023447406,Roberta Rocca,https://api.openalex.org/works?filter=author.id:A5023447406,18,60,837,IT
A5038377848,Roberta Sinatra,https://api.openalex.org/works?filter=author.id:A5038377848,23,54,3353,AT
A5049262683,Roberto Trotta,https://api.openalex.org/works?filter=author.id:A5049262683,44,163,7090,GB
A5016180375,Roberto Mavilia,https://api.openalex.org/works?filter=author.id:A5016180375,8,29,215,IT
A5035734289,Roberto Ulloa,https://api.openalex.org/works?filter=author.id:A5035734289,7,65,145,DE
A5018324484,Robin Delabays,https://api.openalex.org/works?filter=author.id:A5018324484,7,44,202,CH
A5027613461,Rodrigo Troncoso,https://api.openalex.org/works?filter=author.id:A5027613461,29,92,7701,CL
A5088619613,Roland Tóth,https://api.openalex.org/works?filter=author.id:A5088619613,26,336,2671,HU
A5007612664,Roman Kyrychenko,https://api.openalex.org/works?filter=author.id:A5007612664,2,4,7,FI
A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,14,37,902,US
A5068151130,Ronaldo Menezes,https://api.openalex.org/works?filter=author.id:A5068151130,17,245,1676,BR
A5021091153,Roney Nonato Reis de Brito,https://api.openalex.org/works?filter=author.id:A5021091153,2,2,50,BR
A5092617816,Rosalia Steffi Longjam,https://api.openalex.org/works?filter=author.id:A5092617816,1,1,1,IN
A5036258938,Rossano Schifanella,https://api.openalex.org/works?filter=author.id:A5036258938,21,121,1965,IT
A5052766993,Ruimin Shen,https://api.openalex.org/works?filter=author.id:A5052766993,26,233,3170,CN
A5007709761,Rubén Rodríguez Casañ,https://api.openalex.org/works?filter=author.id:A5007709761,0,1,0,ES
A5019906371,Rudolf Hanel,https://api.openalex.org/works?filter=author.id:A5019906371,45,307,7395,AT
A5057630806,Rangel Arthur,https://api.openalex.org/works?filter=author.id:A5057630806,14,198,1262,BR
A5024431719,Ruhao Liu,https://api.openalex.org/works?filter=author.id:A5024431719,5,19,143,CN
A5093842223,Rupert Kiddle,https://api.openalex.org/works?filter=author.id:A5093842223,0,0,0,NL
A5084607886,Ruth E. Appel,https://api.openalex.org/works?filter=author.id:A5084607886,2,11,53,US
A5061951606,Ryan Cotterell,https://api.openalex.org/works?filter=author.id:A5061951606,31,431,3143,CH
A5031207136,Ryota Kobayashi,https://api.openalex.org/works?filter=author.id:A5031207136,23,366,2344,JP
A5021512695,Rémi Perrier,https://api.openalex.org/works?filter=author.id:A5021512695,1,1,9,FR
A5089865252,Sabine Brunswicker,https://api.openalex.org/works?filter=author.id:A5089865252,15,70,1682,US
A5076683363,Sacha Epskamp,https://api.openalex.org/works?filter=author.id:A5076683363,42,169,20312,SG
A5087795032,Sadamori Kojaku,https://api.openalex.org/works?filter=author.id:A5087795032,9,24,289,US
A5003420852,Saeedeh Mohammadi,https://api.openalex.org/works?filter=author.id:A5003420852,7,65,122,IR
A5061164871,Sagar Joglekar,https://api.openalex.org/works?filter=author.id:A5061164871,10,61,319,GB
A5015136375,S. Das,https://api.openalex.org/works?filter=author.id:A5015136375,69,496,17076,IN
A5024499624,Sajjid Chinoy,https://api.openalex.org/works?filter=author.id:A5024499624,5,20,138,US
A5024786684,Sajid Siraj,https://api.openalex.org/works?filter=author.id:A5024786684,14,45,812,GB
A5065395683,Sahil Loomba,https://api.openalex.org/works?filter=author.id:A5065395683,5,13,1072,GB
A5000043933,Sahil Verma,https://api.openalex.org/works?filter=author.id:A5000043933,21,157,1663,IN
A5012391042,Salim Chouaki,https://api.openalex.org/works?filter=author.id:A5012391042,1,5,1,FR
A5029821479,Salvatore Giorgi,https://api.openalex.org/works?filter=author.id:A5029821479,16,103,1004,US
A5081434476,Salvatore Vilella,https://api.openalex.org/works?filter=author.id:A5081434476,4,13,49,IT
A5061970875,Sam Zhang,https://api.openalex.org/works?filter=author.id:A5061970875,62,639,15129,CN
A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,2,6,12,IR
A5034089601,Samantha Vanderslott,https://api.openalex.org/works?filter=author.id:A5034089601,17,74,2060,GB
A5067809445,Samin Aref,https://api.openalex.org/works?filter=author.id:A5067809445,11,48,362,CA
A5023097959,Samsun Knight,https://api.openalex.org/works?filter=author.id:A5023097959,1,2,4,US
A5075585231,Samuel P. Fraiberger,https://api.openalex.org/works?filter=author.id:A5075585231,8,36,1008,US
A5028631384,Samuel Woolley,https://api.openalex.org/works?filter=author.id:A5028631384,6,52,412,US
A5073961643,Sander van der Linden,https://api.openalex.org/works?filter=author.id:A5073961643,38,196,9524,GB
A5015963208,Sandipan Sikdar,https://api.openalex.org/works?filter=author.id:A5015963208,6,44,133,DE
A5017049988,S. Nagy,https://api.openalex.org/works?filter=author.id:A5017049988,15,128,1148,HU
A5029225859,Sanggoo Kang,https://api.openalex.org/works?filter=author.id:A5029225859,6,41,99,KR
A5080530108,Sandro Sousa,https://api.openalex.org/works?filter=author.id:A5080530108,2,19,22,GB
A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,9,63,261,GB
A5038043083,Sanja Šćepanović,https://api.openalex.org/works?filter=author.id:A5038043083,9,63,261,GB
A5039712245,Sanjay Kairam,https://api.openalex.org/works?filter=author.id:A5039712245,12,21,794,US
A5011572573,Sanne Smith,https://api.openalex.org/works?filter=author.id:A5011572573,8,20,389,US
A5053938061,Santo Fortunato,https://api.openalex.org/works?filter=author.id:A5053938061,52,178,31224,US
A5068201653,Sara Bonati,https://api.openalex.org/works?filter=author.id:A5068201653,4,39,74,IT
A5061857062,Sara Heydari,https://api.openalex.org/works?filter=author.id:A5061857062,6,25,345,IR
A5068037012,Sara Venturini,https://api.openalex.org/works?filter=author.id:A5068037012,16,78,1098,GB
A5018216693,Sarah Fagundes Grobe,https://api.openalex.org/works?filter=author.id:A5018216693,2,12,30,BR
A5057969700,Sarah Tell,https://api.openalex.org/works?filter=author.id:A5057969700,2,8,15,SE
A5057252498,Shayan Ebrahimi,https://api.openalex.org/works?filter=author.id:A5057252498,7,25,412,US
A5041393905,Satyaki Sikdar,https://api.openalex.org/works?filter=author.id:A5041393905,4,21,32,US
A5009770553,Shweta Tripathi,https://api.openalex.org/works?filter=author.id:A5009770553,13,114,612,IN
A5066493282,Saurabh Khanna,https://api.openalex.org/works?filter=author.id:A5066493282,5,17,127,US
A5078872704,Silverio Bolognani,https://api.openalex.org/works?filter=author.id:A5078872704,53,376,11836,CH
A5007187227,Savvas Zannettou,https://api.openalex.org/works?filter=author.id:A5007187227,24,139,2063,DE
A5029882049,Scott A. Hale,https://api.openalex.org/works?filter=author.id:A5029882049,23,173,1861,GB
A5076560982,Scott L. Friedman,https://api.openalex.org/works?filter=author.id:A5076560982,129,677,73323,US
A5010386599,Sean Kelty Chilelli,https://api.openalex.org/works?filter=author.id:A5010386599,1,2,18,US
A5024873815,Sebastian Mildiner Moraga,https://api.openalex.org/works?filter=author.id:A5024873815,1,6,1,NL
A5067206551,Sebastiano Bontorin,https://api.openalex.org/works?filter=author.id:A5067206551,2,8,21,IT
A5006404917,Steffen Thiel,https://api.openalex.org/works?filter=author.id:A5006404917,78,451,20183,DK
A5063612283,Segun Taofeek Aroyehun,https://api.openalex.org/works?filter=author.id:A5063612283,5,24,85,DE
A5043347770,Selim Balcısoy,https://api.openalex.org/works?filter=author.id:A5043347770,14,119,571,TR
A5074156620,Ji Min Lee,https://api.openalex.org/works?filter=author.id:A5074156620,44,678,8674,KR
A5000518851,Seongwoon Kim,https://api.openalex.org/works?filter=author.id:A5000518851,2,4,29,KR
A5022094871,Serena Jimyn Soh,https://api.openalex.org/works?filter=author.id:A5022094871,0,1,0,US
A5022589866,Serine Ramlawi,https://api.openalex.org/works?filter=author.id:A5022589866,2,5,17,CA
A5022089542,Seth Frey,https://api.openalex.org/works?filter=author.id:A5022089542,9,88,246,US
A5012092057,Rezvaneh Rezapour,https://api.openalex.org/works?filter=author.id:A5012092057,8,42,181,US
A5088248579,Shahan Ali Memon,https://api.openalex.org/works?filter=author.id:A5088248579,5,25,73,AE
A5002775010,Shannon Poulsen,https://api.openalex.org/works?filter=author.id:A5002775010,4,10,172,US
A5053754779,Shahar Somin,https://api.openalex.org/works?filter=author.id:A5053754779,4,14,81,US
A5027036879,Sharad Goel,https://api.openalex.org/works?filter=author.id:A5027036879,37,176,7270,US
A5010646067,Sharath Chandra Guntuku,https://api.openalex.org/works?filter=author.id:A5010646067,26,143,2258,US
A5012934179,Shaun Bevan,https://api.openalex.org/works?filter=author.id:A5012934179,18,69,1070,GB
A5001884064,Shayne Longpre,https://api.openalex.org/works?filter=author.id:A5001884064,9,57,278,US
A5030406488,Shelby Grossman,https://api.openalex.org/works?filter=author.id:A5030406488,5,52,171,US
A5069561077,Shilad Sen,https://api.openalex.org/works?filter=author.id:A5069561077,21,50,3174,US
A5077517761,Shima Saniei,https://api.openalex.org/works?filter=author.id:A5077517761,1,3,7,AU
A5054360064,Shin Ando,https://api.openalex.org/works?filter=author.id:A5054360064,14,157,735,JP
A5077958783,Shintaro Ueki,https://api.openalex.org/works?filter=author.id:A5077958783,1,4,2,JP
A5033304799,Cho Sho,https://api.openalex.org/works?filter=author.id:A5033304799,3,10,17,JP
A5051257119,Shohei Hisamitsu,https://api.openalex.org/works?filter=author.id:A5051257119,0,1,0,JP
A5046718849,Shoko Wakamiya,https://api.openalex.org/works?filter=author.id:A5046718849,15,134,833,JP
A5078049762,Shouji Fujimoto,https://api.openalex.org/works?filter=author.id:A5078049762,9,63,227,JP
A5024378198,Shreya Havaldar,https://api.openalex.org/works?filter=author.id:A5024378198,4,16,117,US
A5071088094,Shunichi Kasahara,https://api.openalex.org/works?filter=author.id:A5071088094,14,63,749,JP
A5005540314,Shuntaro Yada,https://api.openalex.org/works?filter=author.id:A5005540314,8,57,151,JP
A5007104279,Shunyuan Zhang,https://api.openalex.org/works?filter=author.id:A5007104279,6,65,211,US
A5050252738,Siddhartha Sen,https://api.openalex.org/works?filter=author.id:A5050252738,24,344,2561,IE
A5070908319,Silke Adam,https://api.openalex.org/works?filter=author.id:A5070908319,16,127,1319,CH
A5007635700,Sima Farokhnejad,https://api.openalex.org/works?filter=author.id:A5007635700,1,2,1,GB
A5040830236,Simon Colton,https://api.openalex.org/works?filter=author.id:A5040830236,26,230,4550,GB
A5092515835,Simon Walo,https://api.openalex.org/works?filter=author.id:A5092515835,1,3,2,CH
A5017409996,Simone Paolo Ponzetto,https://api.openalex.org/works?filter=author.id:A5017409996,26,232,4500,DE
A5017040952,Simone Centellegher,https://api.openalex.org/works?filter=author.id:A5017040952,5,23,96,IT
A5047948208,Sky CH-Wang,https://api.openalex.org/works?filter=author.id:A5047948208,1,15,5,US
A5020683248,S. K. Tomar,https://api.openalex.org/works?filter=author.id:A5020683248,3,34,46,IN
A5029945844,Sonia Yeh,https://api.openalex.org/works?filter=author.id:A5029945844,32,184,3602,SE
A5012772786,Sonja Schmer-Galunder,https://api.openalex.org/works?filter=author.id:A5012772786,5,31,96,US
A5067419282,S. Watanabe,https://api.openalex.org/works?filter=author.id:A5067419282,19,137,1443,JP
A5049055881,Sourav Medya,https://api.openalex.org/works?filter=author.id:A5049055881,5,56,142,US
A5018072477,Sachin Vashistha,https://api.openalex.org/works?filter=author.id:A5018072477,1,4,3,IN
A5072363876,Staša Milojević,https://api.openalex.org/works?filter=author.id:A5072363876,22,116,2571,US
A5008439962,Stefan M. Herzog,https://api.openalex.org/works?filter=author.id:A5008439962,18,109,1603,DE
A5057850553,Stefan Katz,https://api.openalex.org/works?filter=author.id:A5057850553,3,7,117,CH
A5071525137,Ṣtefan Sarkadi,https://api.openalex.org/works?filter=author.id:A5071525137,5,23,69,GB
A5076755077,Stefan Wuchty,https://api.openalex.org/works?filter=author.id:A5076755077,35,130,8737,US
A5017914184,Stephan Lewandowsky,https://api.openalex.org/works?filter=author.id:A5017914184,71,539,20111,AU
A5085081313,Stephanie Eckman,https://api.openalex.org/works?filter=author.id:A5085081313,14,94,1189,US
A5026693454,G. S. Davies,https://api.openalex.org/works?filter=author.id:A5026693454,75,246,38661,GB
A5067134501,Subhayan Mukerjee,https://api.openalex.org/works?filter=author.id:A5067134501,4,25,129,SG
A5012661508,Sujan Dutta,https://api.openalex.org/works?filter=author.id:A5012661508,9,15,536,SE
A5024554574,Sukankana Chakraborty,https://api.openalex.org/works?filter=author.id:A5024554574,2,6,11,GB
A5007675088,Sukrit Venkatagiri,https://api.openalex.org/works?filter=author.id:A5007675088,5,15,97,US
A5087538685,Suman Kumar Maity,https://api.openalex.org/works?filter=author.id:A5087538685,26,76,2052,US
A5015080044,Sune Lehmann,https://api.openalex.org/works?filter=author.id:A5015080044,37,193,6823,DK
A5036935284,Sumer S. Vaid,https://api.openalex.org/works?filter=author.id:A5036935284,6,18,133,US
A5014435955,Sunny Rai,https://api.openalex.org/works?filter=author.id:A5014435955,13,65,628,US
A5002805005,Susan Banducci,https://api.openalex.org/works?filter=author.id:A5002805005,24,124,3283,GB
A5002607503,Surendra Hazarie,https://api.openalex.org/works?filter=author.id:A5002607503,5,12,235,US
A5070414079,Susan Vermeer,https://api.openalex.org/works?filter=author.id:A5070414079,6,18,184,NL
A5067907907,Sven Banisch,https://api.openalex.org/works?filter=author.id:A5067907907,10,82,338,DE
A5057160048,Suyash Fulay,https://api.openalex.org/works?filter=author.id:A5057160048,1,4,25,US
A5039123177,Sydney A. DeMets,https://api.openalex.org/works?filter=author.id:A5039123177,1,4,3,US
A5040551932,Sylvain Fontaine,https://api.openalex.org/works?filter=author.id:A5040551932,1,10,11,FR
A5031702282,Szymon Talaga,https://api.openalex.org/works?filter=author.id:A5031702282,4,18,46,PL
A5076382635,Taberez Ahmed Neyazi,https://api.openalex.org/works?filter=author.id:A5076382635,8,49,212,SG
A5077193439,Taekho You,https://api.openalex.org/works?filter=author.id:A5077193439,4,16,39,KR
A5046908604,Taha Yasseri,https://api.openalex.org/works?filter=author.id:A5046908604,23,162,1965,IE
A5075660224,Takayuki Murayama,https://api.openalex.org/works?filter=author.id:A5075660224,17,102,1248,JP
A5083007651,Takaharu Saito,https://api.openalex.org/works?filter=author.id:A5083007651,11,65,696,JP
A5044149153,Tetsuji Miura,https://api.openalex.org/works?filter=author.id:A5044149153,62,756,14259,JP
A5072516978,Takako Hashimoto,https://api.openalex.org/works?filter=author.id:A5072516978,30,240,7338,JP
A5077221703,Toshikazu Yabe,https://api.openalex.org/works?filter=author.id:A5077221703,37,265,4332,JP
A5010318820,Takayuki Mizuno,https://api.openalex.org/works?filter=author.id:A5010318820,31,461,3749,JP
A5088621577,Takayuki Uchiba,https://api.openalex.org/works?filter=author.id:A5088621577,3,21,29,JP
A5076101253,Takeaki Uno,https://api.openalex.org/works?filter=author.id:A5076101253,27,311,3328,JP
A5007282319,Talal Rahwan,https://api.openalex.org/works?filter=author.id:A5007282319,22,140,2167,AE
A5003213649,Talayeh Aledavood,https://api.openalex.org/works?filter=author.id:A5003213649,11,36,439,FI
A5019509246,Tamara Yaikin,https://api.openalex.org/works?filter=author.id:A5019509246,1,5,4,MX
A5000132505,Tamer Ajaj,https://api.openalex.org/works?filter=author.id:A5000132505,1,1,1,DE
A5005262703,Tara Sowrirajan,https://api.openalex.org/works?filter=author.id:A5005262703,3,6,151,US
A5054502863,Tao Jia,https://api.openalex.org/works?filter=author.id:A5054502863,38,158,5243,CN
A5041066777,Taro Takaguchi,https://api.openalex.org/works?filter=author.id:A5041066777,14,44,553,JP
